code,name,cityCode,provinceCode,name_norm
650104,新市区,6501,65,新市区
650105,水磨沟区,6501,65,水磨沟区
650106,头屯河区,6501,65,头屯河区
650107,达坂城区,6501,65,达坂城区
650109,米东区,6501,65,米东区
650121,乌鲁木齐县,6501,65,乌鲁木齐县
650202,独山子区,6502,65,独山子区
650203,克拉玛依区,6502,65,克拉玛依区
650204,白碱滩区,6502,65,白碱滩区
650205,乌尔禾区,6502,65,乌尔禾区
650402,高昌区,6504,65,高昌区
650421,鄯善县,6504,65,鄯善县
650422,托克逊县,6504,65,托克逊县
650502,伊州区,6505,65,伊州区
650521,巴里坤哈萨克自治县,6505,65,巴里坤哈萨克自治县
650522,伊吾县,6505,65,伊吾县
652301,昌吉市,6523,65,昌吉市
652302,阜康市,6523,65,阜康市
652323,呼图壁县,6523,65,呼图壁县
652324,玛纳斯县,6523,65,玛纳斯县
652325,奇台县,6523,65,奇台县
652327,吉木萨尔县,6523,65,吉木萨尔县
652328,木垒哈萨克自治县,6523,65,木垒哈萨克自治县
652701,博乐市,6527,65,博乐市
652702,阿拉山口市,6527,65,阿拉山口市
652722,精河县,6527,65,精河县
652723,温泉县,6527,65,温泉县
652801,库尔勒市,6528,65,库尔勒市
652822,轮台县,6528,65,轮台县
652823,尉犁县,6528,65,尉犁县
652824,若羌县,6528,65,若羌县
652825,且末县,6528,65,且末县
652826,焉耆回族自治县,6528,65,焉耆回族自治县
652827,和静县,6528,65,和静县
652828,和硕县,6528,65,和硕县
652829,博湖县,6528,65,博湖县
652871,库尔勒经济技术开发区,6528,65,库尔勒经济技术开发区
652901,阿克苏市,6529,65,阿克苏市
652922,温宿县,6529,65,温宿县
652923,库车县,6529,65,库车县
652924,沙雅县,6529,65,沙雅县
652925,新和县,6529,65,新和县
652926,拜城县,6529,65,拜城县
652927,乌什县,6529,65,乌什县
652928,阿瓦提县,6529,65,阿瓦提县
652929,柯坪县,6529,65,柯坪县
653001,阿图什市,6530,65,阿图什市
653022,阿克陶县,6530,65,阿克陶县
653023,阿合奇县,6530,65,阿合奇县
653024,乌恰县,6530,65,乌恰县
653101,喀什市,6531,65,喀什市
653121,疏附县,6531,65,疏附县
653122,疏勒县,6531,65,疏勒县
653123,英吉沙县,6531,65,英吉沙县
653124,泽普县,6531,65,泽普县
653125,莎车县,6531,65,莎车县
653126,叶城县,6531,65,叶城县
653127,麦盖提县,6531,65,麦盖提县
653128,岳普湖县,6531,65,岳普湖县
653129,伽师县,6531,65,伽师县
653130,巴楚县,6531,65,巴楚县
653131,塔什库尔干塔吉克自治县,6531,65,塔什库尔干塔吉克自治县
653201,和田市,6532,65,和田市
653221,和田县,6532,65,和田县
653222,墨玉县,6532,65,墨玉县
653223,皮山县,6532,65,皮山县
653224,洛浦县,6532,65,洛浦县
653225,策勒县,6532,65,策勒县
653226,于田县,6532,65,于田县
653227,民丰县,6532,65,民丰县
654002,伊宁市,6540,65,伊宁市
654003,奎屯市,6540,65,奎屯市
654004,霍尔果斯市,6540,65,霍尔果斯市
654021,伊宁县,6540,65,伊宁县
654022,察布查尔锡伯自治县,6540,65,察布查尔锡伯自治县
654023,霍城县,6540,65,霍城县
654024,巩留县,6540,65,巩留县
654025,新源县,6540,65,新源县
654026,昭苏县,6540,65,昭苏县
654027,特克斯县,6540,65,特克斯县
654028,尼勒克县,6540,65,尼勒克县
654201,塔城市,6542,65,塔城市
654202,乌苏市,6542,65,乌苏市
654221,额敏县,6542,65,额敏县
654223,沙湾县,6542,65,沙湾县
654224,托里县,6542,65,托里县
654225,裕民县,6542,65,裕民县
654226,和布克赛尔蒙古自治县,6542,65,和布克赛尔蒙古自治县
654301,阿勒泰市,6543,65,阿勒泰市
654321,布尔津县,6543,65,布尔津县
654322,富蕴县,6543,65,富蕴县
654323,福海县,6543,65,福海县
654324,哈巴河县,6543,65,哈巴河县
654325,青河县,6543,65,青河县
654326,吉木乃县,6543,65,吉木乃县
659001,石河子市,6590,65,石河子市
659002,阿拉尔市,6590,65,阿拉尔市
659003,图木舒克市,6590,65,图木舒克市
659004,五家渠市,6590,65,五家渠市
659006,铁门关市,6590,65,铁门关市
